"Date" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"6808" "20-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6809" "19-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6810" "18-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6811" "17-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6812" "16-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6813" "15-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6814" "14-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6815" "13-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6816" "12-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6817" "11-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6818" "10-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6819" "09-JUN-2004" 1 0 1 2 1 0 0 1 1 1 4 0 0 0 1 0 0 0 0 0 0 0 0 0
"6820" "08-JUN-2004" 0 0 9 9 16 9 3 1 0 0 0 0 0 0 0 0 6 5 3 9 4 2 1 0
"6821" "07-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0
"6822" "06-JUN-2004" 0 0 0 0 2 0 2 0 0 0 3 1 2 0 0 6 1 0 2 1 1 0 0 0
"6823" "05-JUN-2004" 0 0 3 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 8 1 1 1 0
"6824" "04-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6825" "03-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6826" "02-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6827" "01-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6828" "31-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6829" "30-MAY-2004" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"6830" "29-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6831" "28-MAY-2004" 1 0 0 0 0 2 3 1 0 5 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"6832" "27-MAY-2004" 0 0 0 0 0 0 2 2 2 2 0 0 4 1 0 1 1 1 0 0 6 0 2 0
"6833" "26-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
"6834" "25-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6835" "24-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6836" "23-MAY-2004" 8 8 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"6837" "22-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 2 2 0
"6838" "21-MAY-2004" 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6839" "20-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6840" "19-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6841" "18-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
"6842" "17-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"6843" "16-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6844" "15-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 1 0 0 0 0 0
"6845" "14-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6846" "13-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6847" "12-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6848" "11-MAY-2004" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0
"6849" "10-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 1 5 1 1 0 0 0 0 5 0 1 4 3
"6850" "09-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6851" "08-MAY-2004" 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6852" "07-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 4 0 0
"6853" "06-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6854" "05-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6855" "04-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6856" "03-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6857" "02-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6858" "01-MAY-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6859" "30-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6860" "29-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6861" "28-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6862" "27-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6863" "26-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6864" "25-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6865" "24-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6866" "23-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6867" "22-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6868" "21-APR-2004" 5 1 0 1 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6869" "20-APR-2004" 0 2 2 0 0 0 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 0 1 0
"6870" "19-APR-2004" 0 0 0 0 0 2 0 0 0 0 0 0 0 2 2 0 1 0 2 11 0 1 0 0
"6871" "18-APR-2004" 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0
"6872" "17-APR-2004" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6873" "16-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6874" "15-APR-2004" 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"6875" "14-APR-2004" 0 0 0 2 1 0 0 0 0 0 6 0 5 0 6 7 0 0 0 0 0 0 2 0
"6876" "13-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"6877" "12-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6878" "11-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6879" "10-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6880" "09-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6881" "08-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6882" "07-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6883" "06-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6884" "05-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6885" "04-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6886" "03-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6887" "02-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6888" "01-APR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6889" "31-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6890" "30-MAR-2004" 0 0 0 0 0 0 0 0 1 0 0 0 7 0 7 6 1 0 0 0 0 0 0 0
"6891" "29-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6892" "28-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6893" "27-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6894" "26-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 5 7 5 1 0 0 0 0
"6895" "25-MAR-2004" 0 0 0 0 0 0 0 1 4 4 2 2 2 1 2 7 0 0 1 1 0 0 0 0
"6896" "24-MAR-2004" 0 0 0 0 5 8 2 0 0 0 0 0 4 3 1 5 0 0 0 0 0 0 0 0
"6897" "23-MAR-2004" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6898" "22-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6899" "21-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6900" "20-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6901" "19-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6902" "18-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"6903" "17-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6904" "16-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6905" "15-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6906" "14-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6907" "13-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6908" "12-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6909" "11-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6910" "10-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6911" "09-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6912" "08-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6913" "07-MAR-2004" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6914" "06-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"6915" "05-MAR-2004" 0 0 0 0 0 0 0 1 0 0 2 1 2 0 1 19 0 0 0 0 0 0 0 0
"6916" "04-MAR-2004" 0 0 0 0 0 0 0 1 0 0 11 1 0 0 0 0 0 0 0 0 0 0 0 0
"6917" "03-MAR-2004" 0 0 0 0 0 0 0 2 4 7 2 1 1 1 0 0 0 0 0 0 0 0 0 0
"6918" "02-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6919" "01-MAR-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6920" "29-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 5 6 1 0
"6921" "28-FEB-2004" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6922" "27-FEB-2004" 4 0 0 0 1 1 0 0 4 0 4 2 3 0 3 5 0 0 1 0 0 0 0 0
"6923" "26-FEB-2004" 0 0 0 0 0 1 3 0 0 0 3 4 0 3 1 0 0 0 3 0 0 0 0 0
"6924" "25-FEB-2004" 0 0 0 0 0 4 2 0 0 1 0 0 7 6 0 0 0 0 0 0 3 8 4 0
"6925" "24-FEB-2004" 0 4 2 1 1 11 0 0 0 0 1 1 6 0 0 0 1 0 0 0 0 0 0 0
"6926" "23-FEB-2004" 0 0 0 0 0 1 2 1 1 1 1 0 0 0 0 0 0 0 1 19 0 0 0 0
"6927" "22-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6928" "21-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6929" "20-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6930" "19-FEB-2004" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6931" "18-FEB-2004" 7 3 0 3 3 3 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0
"6932" "17-FEB-2004" 0 0 0 0 0 0 0 3 2 2 7 2 5 2 5 0 13 0 0 4 19 12 9 0
"6933" "16-FEB-2004" 0 0 0 3 1 0 8 11 10 7 3 7 7 6 7 0 0 0 0 0 0 0 0 0
"6934" "15-FEB-2004" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6935" "14-FEB-2004" 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 8 1 0 0 2 0 0
"6936" "13-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1
"6937" "12-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6938" "11-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6939" "10-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6940" "09-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6941" "08-FEB-2004" 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6942" "07-FEB-2004" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6943" "06-FEB-2004" 0 0 0 0 0 0 2 3 7 4 5 1 0 0 0 1 0 0 0 0 1 0 0 0
"6944" "05-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6945" "04-FEB-2004" 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6946" "03-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0
"6947" "02-FEB-2004" 1 2 6 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6948" "01-FEB-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"6949" "31-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 1 0 0 0 0 0
"6950" "30-JAN-2004" 27 8 10 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6951" "29-JAN-2004" 9 5 2 4 5 3 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"6952" "28-JAN-2004" 1 1 0 0 0 0 2 0 0 0 0 0 0 0 1 2 5 6 10 14 5 3 4 0
"6953" "27-JAN-2004" 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 3 0 3 1 0 0 0 0 0
"6954" "26-JAN-2004" 0 0 0 0 0 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6955" "25-JAN-2004" 3 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6956" "24-JAN-2004" 13 4 4 1 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"6957" "23-JAN-2004" 5 5 4 2 1 1 0 1 1 5 3 3 7 9 5 4 7 15 13 11 8 5 2 0
"6958" "22-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
"6959" "21-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6960" "20-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6961" "19-JAN-2004" 0 0 1 3 2 4 0 0 8 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0
"6962" "18-JAN-2004" 0 4 3 3 3 1 2 0 1 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0
"6963" "17-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6964" "16-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6965" "15-JAN-2004" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6966" "14-JAN-2004" 0 0 0 0 0 0 0 0 4 2 0 1 1 4 8 8 3 5 0 0 0 0 0 0
"6967" "13-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6968" "12-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"6969" "11-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6970" "10-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6971" "09-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
"6972" "08-JAN-2004" 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 2 0 0
"6973" "07-JAN-2004" 0 0 0 0 0 0 1 0 0 1 2 2 2 1 1 0 0 0 0 0 0 0 0 0
"6974" "06-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6975" "05-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6976" "04-JAN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6977" "03-JAN-2004" 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"6978" "02-JAN-2004" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6979" "01-JAN-2004" 0 0 0 0 0 0 0 0 0 1 4 9 3 0 0 0 0 0 0 0 0 0 0 0
"6980" "31-DEC-2003" 0 0 2 3 1 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0
"6981" "30-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0
"6982" "29-DEC-2003" 2 6 3 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6983" "28-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 4 6 10 6 4 3 1 1 1 2 1 0
"6984" "27-DEC-2003" 0 8 11 3 0 0 0 0 0 0 0 6 4 1 2 9 5 1 0 1 0 2 0 0
"6985" "26-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6986" "25-DEC-2003" 8 4 2 0 0 0 1 0 0 0 0 0 0 0 0 3 9 2 0 0 0 0 0 0
"6987" "24-DEC-2003" 3 1 0 1 10 0 0 0 6 3 1 3 0 0 0 2 0 0 0 4 5 5 3 0
"6988" "23-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6989" "22-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6990" "21-DEC-2003" 4 2 1 1 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6991" "20-DEC-2003" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 2 2 2 0 0 0
"6992" "19-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6993" "18-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6994" "17-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6995" "16-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 4 6 2 2 0 0 0 0
"6996" "15-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6997" "14-DEC-2003" 0 4 4 0 0 0 3 6 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"6998" "13-DEC-2003" 2 5 1 0 4 10 11 10 10 23 12 20 16 14 19 15 11 11 5 6 4 4 1 0
"6999" "12-DEC-2003" 1 6 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"7000" "11-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 2 3 0
"7001" "10-DEC-2003" 0 0 0 0 0 0 1 5 2 2 1 0 3 3 0 0 0 0 1 0 0 0 0 0
"7002" "09-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7003" "08-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7004" "07-DEC-2003" 1 4 3 2 0 1 4 2 3 4 0 1 1 3 0 0 1 1 0 0 0 0 0 0
"7005" "06-DEC-2003" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7006" "05-DEC-2003" 9 8 2 5 5 5 5 3 8 7 3 4 2 1 2 0 0 1 0 0 0 0 6 0
"7007" "04-DEC-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 10 6 10 3 4 0
"7008" "03-DEC-2003" 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7009" "02-DEC-2003" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 24 0
"7010" "01-DEC-2003" 0 0 0 2 2 1 1 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7011" "30-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0
"7012" "29-NOV-2003" 6 8 9 9 13 16 13 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"7013" "28-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 5 9 6 3 6 6 0
"7014" "27-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7015" "26-NOV-2003" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7016" "25-NOV-2003" 0 0 0 0 2 2 2 2 8 1 0 0 0 11 0 0 0 0 0 0 1 1 0 0
"7017" "24-NOV-2003" 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7018" "23-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 4 0
"7019" "22-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7020" "21-NOV-2003" 0 0 0 0 0 0 0 2 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7021" "20-NOV-2003" 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"7022" "19-NOV-2003" 0 0 4 7 11 45 15 16 17 10 24 21 8 0 0 0 0 0 0 0 0 0 0 0
"7023" "18-NOV-2003" 2 1 0 1 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7024" "17-NOV-2003" 0 0 0 0 0 0 0 0 1 3 1 1 1 0 4 2 1 0 0 0 0 0 0 0
"7025" "16-NOV-2003" 0 0 0 0 1 0 0 0 4 7 9 2 3 5 0 0 1 0 1 0 1 0 0 0
"7026" "15-NOV-2003" 0 0 0 0 7 5 1 4 4 3 0 0 0 2 1 0 0 0 0 0 0 0 1 0
"7027" "14-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7028" "13-NOV-2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
